Title,Author,Rating,Language,Rating Count,Release Date,Genre,Rating Count Scaled,Rating Count Weighted
Stranger in a Strange Land,Robert A. Heinlein,3.92,eng,251872,1991,Science Fiction;Fiction;Classics;Science Fiction Fantasy;Fantasy;Novels;Speculative Fiction;Philosophy;Audiobook;Religion,0.05476201972957,54.76201972957
To Sail Beyond the Sunset,Robert A. Heinlein,3.87,en-US,10293,1988,"Science Fiction;Fiction;Science Fiction Fantasy;Fantasy;Science Fiction,Time Travel;Speculative Fiction;Audiobook;Classics;Adventure;Novels",0.00221704266996928,2.21704266996928
Job: A Comedy of Justice,Robert A. Heinlein,3.78,en-US,15970,1985,"Science Fiction;Fiction;Fantasy;Science Fiction Fantasy;Humor;Religion;Speculative Fiction;Humor,Comedy;Adventure;Novels",0.00345182646643898,3.45182646643898
Time for the Stars (Heinlein's Juveniles  #10),Robert A. Heinlein,3.97,eng,6898,2006,"Science Fiction;Fiction;Young Adult;Science Fiction Fantasy;Adventure;Audiobook;Childrens,Juvenile;Classics;Speculative Fiction;Fantasy",0.00147860846369579,1.47860846369579
The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,4.06,en-US,67803,1991,"Fiction;Fantasy;Science Fiction;Humor;Mystery;Humor,Comedy;Science Fiction Fantasy;Audiobook;Novels;European Literature,British Literature",0.0147258353659306,14.7258353659306
The Salmon of Doubt (Dirk Gently  #3),Douglas Adams,3.93,eng,22091,2005,"Science Fiction;Fiction;Humor;Fantasy;Humor,Comedy;Short Stories;Writing,Essays;Science Fiction Fantasy;Audiobook;Mystery",0.00478318310166727,4.78318310166727
Wish You Were Here: The Official Biography of Douglas Adams,Nick  Webb,4.14,eng,2623,2005,Biography;Nonfiction;Humor;Biography Memoir;Unfinished;History;Own,0.00054876863105391,0.54876863105391
Douglas Adams's Starship Titanic,Terry Jones,3.6,eng,885,1998,"Science Fiction;Fiction;Humor;Fantasy;Humor,Comedy;Science Fiction Fantasy;Space;Adventure;Novels;Science Fiction,Aliens",0.000170742518976345,0.170742518976345
The Phantom Tollbooth: A Children's Play in Two Acts,Susan Nanus/Norton Juster,4.13,eng,100,2011,"Plays;Academic,Read For School;Fantasy;Childrens",0,0
On Bullshit,Harry G. Frankfurt,3.57,eng,9358,2005,"Philosophy;Nonfiction;Writing,Essays;Humor;Psychology;Politics;Humanities,Language;Sociology;Cultural;Audiobook",0.00201367419195287,2.01367419195287
Another Bullshit Night in Suck City,Nick Flynn,3.78,eng,9318,2005,"Autobiography,Memoir;Nonfiction;Biography;Poetry;Biography Memoir;Biography,Autobiography;Mental Health,Mental Illness;Family;Literature;Academic,School",0.00200497393620886,2.00497393620886
Lincoln at Gettysburg: The Words That Remade America,Garry Wills,4.14,en-US,120,1993,"History;Nonfiction;Military History,Civil War;North American Hi...,American History;Biography;Politics,Presidents;Politics;American History,American Civil War;War;Historical",4.3501278720088E-06,0.0043501278720088
The Gettysburg Address,Abraham Lincoln/Michael McCurdy,4.53,eng,5239,1998,"History;Nonfiction;Politics;Classics;North American Hi...,American History;Military History,Civil War;Historical;War;Politics,Presidents;Childrens,Picture Books",0.00111776535671266,1.11776535671266
Underworld,Don DeLillo,3.92,eng,1505,1998,"Fiction;Literature;Novels;Literature,American;Literary Fiction;Classics;Contemporary;Historical,Historical Fiction;Literature,20th Century;American,Americana",0.000305596483008618,0.305596483008618
Libra,Don DeLillo,3.99,eng,11857,1991,"Fiction;Historical,Historical Fiction;Novels;Literature;Literature,American;Politics;Literary Fiction;Literature,20th Century;Contemporary;The United States Of America",0.00255722266956037,2.55722266956037
Americana,Don DeLillo,3.43,eng,393,1989,"Fiction;Novels;Literature,American;Literary Fiction;Literature,20th Century;Contemporary;American,Americana;Literature;Unfinished;Classics",6.37293733249289E-05,0.0637293733249289
Running Dog,Don DeLillo,3.43,eng,1356,1989,"Fiction;Literature,American;Novels;Thriller;Literature,20th Century;Contemporary;Literature;The United States Of America;Literary Fiction;American,Americana",0.000273188030362153,0.273188030362153
Cosmopolis,Don DeLillo,3.22,eng,460,2004,"Fiction;Contemporary;Novels;Literature,American;Literature;Literary Fiction;New York;The United States Of America;American,Americana;Literature,21st Century",7.83023016961584E-05,0.0783023016961584
Great Jones Street,Don DeLillo,3.48,eng,2492,1994,"Fiction;Music;Literature,20th Century;Literature;Literature,American;Novels;Literary Fiction;New York;Contemporary;Unfinished",0.000520275293492252,0.520275293492252
The Names,Don DeLillo,3.64,eng,3100,1989,"Fiction;Novels;Literature,American;Literature;Cultural,Greece;Mystery;Literature,20th Century;Literary Fiction;The United States Of America;Contemporary",0.00065251918080132,0.65251918080132
Against the Day,Thomas Pynchon,4.13,eng,5296,2006,"Fiction;Historical,Historical Fiction;Literature;Novels;Science Fiction,Steampunk;Science Fiction;Literature,American;Literary Fiction;Historical;Contemporary",0.00113016322114789,1.13016322114789
V.,Thomas Pynchon,3.96,eng,1415,2005,"Fiction;Classics;Literature;Novels;Literature,American;Contemporary;Literary Fiction;Literature,20th Century;The United States Of America;Modern",0.000286020907584579,0.286020907584578
The Crying of Lot 49,Thomas Pynchon,3.69,eng,2161,1999,"Fiction;Classics;Literature;Novels;Literature,American;Mystery;Literary Fiction;Contemporary;Literature,20th Century;The United States Of America",0.000448280677210507,0.448280677210507
Gravity's Rainbow,Thomas Pynchon,4.01,eng,762,2000,"Fiction;Classics;Science Fiction;Literature;Historical,Historical Fiction;Novels;Literature,American;War;Literary Fiction;Unfinished",0.000143989232563491,0.143989232563491
Mason & Dixon,Thomas Pynchon/Christophe Claro/Brice Matthieussent,4.07,eng,8086,2004,"Fiction;Historical,Historical Fiction;Literature;Novels;Literature,American;Classics;Literary Fiction;Historical;Literature,20th Century;The United States Of America",0.00173700605929311,1.73700605929311
Vineland,Thomas Pynchon,3.69,en-US,702,1997,"Fiction;Literature;Novels;Literature,American;Literary Fiction;Literature,20th Century;Classics;The United States Of America;Humor;Contemporary",0.000130938848947465,0.130938848947465
Gravity's Rainbow,Thomas Pynchon,4.01,eng,29764,2006,"Fiction;Classics;Science Fiction;Literature;Historical,Historical Fiction;Novels;Literature,American;War;Literary Fiction;Unfinished",0.00645210965976345,6.45210965976345
Slow Learner: Early Stories,Thomas Pynchon,3.5,eng,334,1985,"Fiction;Short Stories;Literature;Literature,American;Literature,20th Century;The United States Of America;Contemporary;Novels;Anthologies,Collections;Classics",5.08964961025029E-05,0.0508964961025029
Been Down So Long It Looks Like Up To Me,Richard Fariña/Thomas Pynchon,3.8,eng,2473,1996,"Fiction;Classics;Novels;Literature;Literature,American;Literary Fiction;Literature,20th Century;The United States Of America;Humor;Cultural,Counter Culture",0.000516142672013844,0.516142672013844
The Year of Magical Thinking,Joan Didion,3.89,en-US,2656,2005,"Nonfiction;Autobiography,Memoir;Biography;Biography Memoir;Audiobook;Death;Biography,Autobiography;Writing,Essays;Psychology;Literature,American",0.000555946342042724,0.555946342042724
The White Album,Joan Didion,4.17,eng,11889,1990,"Nonfiction;Writing,Essays;Autobiography,Memoir;History;Classics;Writing,Journalism;Biography;Literature,American;Literature,20th Century;Womens",0.00256418287415559,2.56418287415559
A Book of Common Prayer,Joan Didion,3.8,eng,2962,1995,"Fiction;Novels;Literary Fiction;Contemporary;Politics;Literature;Literature,American;Womens;Literature,20th Century;Adult Fiction",0.000622503298484459,0.622503298484459
Where I Was From,Joan Didion,3.86,eng,2842,2004,"Nonfiction;Autobiography,Memoir;Writing,Essays;History;Biography;Biography,Autobiography;Literature,American;Biography Memoir;The United States Of America;North American Hi...,American History",0.000596402531252406,0.596402531252406
Slouching Towards Bethlehem,Joan Didion,4.21,eng,26934,1990,"Nonfiction;Writing,Essays;Autobiography,Memoir;Classics;History;Short Stories;Writing,Journalism;Literature,American;Biography;Literature,20th Century",0.0058365665658742,5.8365665658742
Democracy,Joan Didion,3.81,en-US,2070,1995,"Fiction;Politics;Historical,Historical Fiction;Novels;Literature;Literature,American;Literary Fiction;Contemporary;Literature,20th Century;American,Americana",0.000428487595392867,0.428487595392867
We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion/John Leonard,4.5,eng,1564,2006,"Nonfiction;Writing,Essays;Autobiography,Memoir;Short Stories;Writing,Journalism;Biography;History;Classics;Literature,American;Politics",0.000318429360231044,0.318429360231044
Play It As It Lays,Joan Didion/David Thomson,3.87,eng,23656,2005,"Fiction;Classics;Literary Fiction;Novels;Contemporary;Feminism;Literature;Literature,American;Literature,20th Century;Womens",0.00512358060765196,5.12358060765196
The New York Trilogy,Paul Auster/Art Spiegelman/Luc Sante,3.89,eng,43200,2006,"Fiction;Mystery;Literature,American;Novels;Literature;Contemporary;New York;The United States Of America;Classics;Mystery,Crime",0.00937452556417896,9.37452556417896
City of Glass (The New York Trilogy  #1),Paul Auster,3.79,eng,12410,1987,"Fiction;Mystery;Literature;Literature,American;Novels;Contemporary;Classics;Literature,20th Century;Literary Fiction;Mystery,Crime",0.00267750370522142,2.67750370522142
Ghosts (The New York Trilogy  #2),Paul Auster,3.64,eng,3672,1987,"Fiction;Mystery;Literature,American;Novels;Literature;Literary Fiction;Literature,20th Century;Mystery,Crime;The United States Of America;Contemporary",0.000776932837940771,0.776932837940771
The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,eng,2998,1986,"Fiction;Mystery;Literature,American;Literature;Literature,20th Century;Novels;The United States Of America;Contemporary;Literary Fiction;New York",0.000630333528654075,0.630333528654075
The Brooklyn Follies,Paul Auster,3.84,eng,17977,2006,"Fiction;Literature,American;Contemporary;New York;Novels;Literature;The United States Of America;Literary Fiction;American,Americana;Literature,21st Century",0.00388836179839506,3.88836179839506
Moon Palace,Paul Auster,3.94,eng,16099,1990,"Fiction;Literature,American;Contemporary;Novels;Literature;The United States Of America;Classics;Literature,20th Century;Roman;Academic,School",0.00347988479121344,3.47988479121344
The Music of Chance,Paul Auster,3.9,en-US,361,1991,"Fiction;Literature,American;Literature;Novels;The United States Of America;Contemporary;Literature,20th Century;Literary Fiction;Roman;Classics",5.67691687297148E-05,0.0567691687297148
Travels in the Scriptorium,Paul Auster,3.23,eng,6688,2007,"Fiction;Literature,American;Novels;Literature;Mystery;Contemporary;Literary Fiction;The United States Of America;Literature,21st Century;Audiobook",0.0014329321210397,1.4329321210397
Leviathan,Paul Auster,3.96,eng,11744,1993,"Fiction;Literature,American;Novels;Literature;Contemporary;The United States Of America;Literary Fiction;Mystery;Literature,20th Century;Roman",0.00253264444708352,2.53264444708352
The Red Notebook: True Stories,Paul Auster,3.77,eng,2390,2002,"Nonfiction;Short Stories;Writing,Essays;Literature;Autobiography,Memoir;Literature,American;The United States Of America;Biography;Biography,Autobiography;Contemporary",0.000498089641345007,0.498089641345007
Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,eng,52522,2005,"History;Nonfiction;Science;Anthropology;Sociology;Politics;Environment;Economics;Culture,Society;Social Science",0.0114021201653223,11.4021201653223
The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb/Glen C. Strathy,3.4,en-US,213,2006,"Economics;Nonfiction;Business;Economics,Finance;Politics;Environment,Peak Oil",2.45782224768497E-05,0.0245782224768497
Collapse of Complex Societies,Joseph A. Tainter,4.15,eng,719,1990,"History;Nonfiction;Politics;Anthropology;Economics;Sociology;Science;Culture,Society;Philosophy;History,Archaeology",0.000134636457638672,0.134636457638672
Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.8,eng,4762,2001,"Nonfiction;Sociology;Politics;History;Psychology;Social Science;Cultural;Culture,Society;Politics,Political Science;Philosophy",0.00101401480696525,1.01401480696525
Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo/Gloria Bird/Beth Cuthand/Valerie Martinez/Patricia Blanco,4.39,eng,278,1998,"Poetry;Nonfiction;Anthologies;Short Stories;Feminism;Literature;Race;Writing,Essays;Autobiography,Memoir;Social Movements,Social Justice",3.87161380608783E-05,0.0387161380608783
My Inventions,Nikola Tesla,4.01,eng,2862,2006,"Biography;Science;Nonfiction;History;Biography,Autobiography;Science,Physics;Autobiography,Memoir;Biography Memoir;Classics;Science,Technology",0.000600752659124415,0.600752659124415
Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer/William H. Terbo,3.78,eng,2829,2001,"Biography;Nonfiction;Science;History;Audiobook;Biography Memoir;Science,Physics;Business;Science,Technology;Historical",0.0005935749481356,0.5935749481356
Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,3.93,eng,105,1994,Biography;Science;History;Nonfiction,1.0875319680022E-06,0.0010875319680022
Tesla Papers,Nikola Tesla/David Hatcher Childress,4.13,eng,102,2000,"Science;Science,Technology;Biography;Nonfiction;History",4.35012787200882E-07,0.000435012787200882
Boys of Summer,Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye,3.77,eng,478,2006,"Romance;Sports,Sports;Romance,Contemporary Romance;Contemporary Romance,Sports Romance;Category Romance,Harlequin;Harlequin,Harlequin Blaze;Anthologies;Sports,Baseball;Contemporary;Fiction",8.22174167809663E-05,0.0822174167809663
Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas/Chad Fowler/Andy Hunt,4.03,en-US,1577,2004,"Computer Science,Programming;Science,Technology;Reference;Computer Science,Computers;Nonfiction;Computer Science,Technical;Science,Computer Science;Computer Science,Software;Computer Science,Coding;Science,Engineering",0.00032125694334785,0.32125694334785
Lord of the Flies,William Golding,3.68,eng,408,2005,"Classics;Fiction;Young Adult;Academic,School;Literature;Science Fiction,Dystopia;Academic,Read For School;Novels;Young Adult,High School;Adventure",6.69919692289355E-05,0.0669919692289355
A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,eng,1693,2006,"History;Nonfiction;History,Ancient History;War;Military,Military History;Cultural,Greece;War,Military Fiction;Literature,Ancient;Classics;History,World History",0.000346487685005501,0.346487685005501
The Lovely Bones,Alice Sebold,3.81,en-GB,6485,2003,"Fiction;Mystery;Young Adult;Contemporary;Fantasy;Mystery,Crime;Thriller;Adult;Adult Fiction;Drama",0.00138877832313881,1.38877832313881
The Lovely Bones,Alice Sebold,3.81,en-US,367,2004,"Fiction;Mystery;Young Adult;Contemporary;Fantasy;Mystery,Crime;Thriller;Adult;Adult Fiction;Drama",5.80742070913175E-05,0.0580742070913175
Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.8,eng,1371,1990,"Mystery;Fiction;Thriller,Mystery Thriller;Mystery,Cozy Mystery;Thriller;Humor;History,Archaeology;American,Southern;Suspense;Mystery,Crime",0.000276450626266159,0.276450626266159
The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea/Molly E. Holzschlag,3.98,en-US,793,2005,"Design;Design,Website Design;Reference;Nonfiction;Computer Science,Computers;Science,Technology;Internet,Web;Computer Science,Programming;Science,Computer Science;Computers,Internet",0.000150731930765105,0.150731930765105
HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.8,en-US,549,2006,"Nonfiction;Reference;Design,Website Design;Computer Science,Computers;Design;Computer Science,Programming;Science,Technology;Internet,Web;Science,Computer Science;Textbooks",9.76603707265975E-05,0.0976603707265975
1000 Record Covers,Michael Ochs/Patrick Javault/Ulrike Wasel,3.85,mul,288,2005,"Music;Art;Nonfiction;Reference;Design;Art,Photography;History;Anthologies,Collections;Culture,Pop Culture;Art,Art Design",4.08912019968827E-05,0.0408912019968827
Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.81,eng,26381,2006,"Nonfiction;Music;Autobiography,Memoir;Culture,Pop Culture;Humor;Writing,Essays;Travel;Biography;Cultural;Biography Memoir",0.00571628553021316,5.71628553021316
Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.73,eng,62089,2004,"Nonfiction;Writing,Essays;Humor;Culture,Pop Culture;Music;Cultural;Autobiography,Memoir;Sociology;Humor,Comedy;Contemporary",0.0134830038328977,13.4830038328977
Vice (V  #8),Jane Feather,3.51,eng,474,1996,"Romance;Romance,Historical Romance;Historical;Historical,Regency;Historical,Georgian;Fiction",8.13473912065645E-05,0.0813473912065645
Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,eng,166046,2006,Philosophy;Fiction;Classics;Spirituality;Travel;Psychology;Self Help;Literature;Unfinished;Religion,0.0360943159924186,36.0943159924186
